name,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
Dream 13 - Short Edit,Max Richter,7jOQz0twc8MXAMib4iIy7u,0.142,0.0356,6,-28.69,1,0.0411,0.972,0.925,0.098,0.253,69.138,202725,4,classical
"The Nutcracker, Op. 71: XIII. Waltz of the Flowers",Pyotr Ilyich Tchaikovsky,43Lvr75yMRLmGeMSYZVVVp,0.253,0.145,2,-18.668,1,0.0369,0.946,0.853,0.0973,0.114,107.738,416200,4,classical
"Romeo & Juliet, Op. 64, Act I: No. 19, Balcony Scene",Sergei Prokofiev,3M7FKsLgIGBDqsdnWVdKsF,0.102,0.00422,1,-31.252,1,0.0443,0.833,0.373,0.117,0.0396,85.73,198987,4,classical
Orfeo et Eurydice: Mélodie for Piano Solo,Christoph Willibald Gluck,3DnLGuX4YU3PGein8vo5Zt,0.44,0.00506,2,-35.112,0,0.0528,0.995,0.933,0.0643,0.115,70.188,284640,5,classical
"Young Birches, Op. 128, No. 2",Amy Beach,4VVEfBXep7FdOt524jkfLF,0.24,0.0834,6,-29.545,0,0.0499,0.978,0.944,0.0804,0.188,169.621,159320,4,classical
"Cello Sonata, FP 143: Cavatine: Tres calme",Francis Poulenc,5N5zKgH5mCw0eiQnyRxNZT,0.223,0.0212,10,-24.983,0,0.043,0.988,0.866,0.14,0.0365,122.178,382693,4,classical
Three Olympians: I. Apollo,Peter Boyer,621d2gH9rEDEvHf5HbxYDR,0.294,0.244,2,-17.235,1,0.0383,0.509,0.912,0.0978,0.063,117.547,294600,4,classical
"Suite bergamasque, L. 75: III. Clair de Lune (Transcribed for Harp)",Claude Debussy,4Xx0WuuxGuknJdJhRokO8D,0.371,0.0247,1,-26.056,1,0.055,0.993,0.886,0.236,0.0389,141.248,278240,3,classical
Wishing,Alexis Ffrench,6yso76bQYrTpad7KvMjQ3S,0.494,0.123,3,-22.797,1,0.0347,0.995,0.93,0.118,0.326,145.519,128907,3,classical
Ezio's Family,Jesper Kyd,05UMQXFCsa9oPnLgfJHVyF,0.375,0.344,2,-12.561,0,0.0335,0.81,0.776,0.0682,0.106,126.06,237900,4,classical
"Sonata for Violin and Basso Continuo in G Major, TWV 41:G1: II. Allegro",Georg Philipp Telemann,4P2NgfsPmuQLbhIJ2M5jRb,0.487,0.35,6,-11.519,1,0.0347,0.852,0.00633,0.272,0.653,116.216,152120,4,classical
Damunt de tu Només les flors,Federico Mompou,7uEj0tGbyOoA2wdYVaXEli,0.259,0.0127,5,-27.57,0,0.0398,0.995,0.924,0.0936,0.0385,72.841,252653,3,classical
"Sonate en Si Mineur, K. 27: Allegro",Domenico Scarlatti,3dIdt1VClNSmFp0Fjku1aF,0.228,0.321,10,-24.639,0,0.0318,0.91,0.894,0.13,0.719,105.522,256240,3,classical
Elegy (In Memoriam Stephen Lawrence),Philip Herbert,52hHlP0sXRrpVPOHWzJhto,0.0932,0.0229,0,-29.677,1,0.0486,0.844,0.767,0.0662,0.0375,87.183,423220,4,classical
Train in New York,Dustin O'Halloran,122EWbjLx9gYysvIscsZRe,0.295,0.181,1,-14.248,1,0.0297,0.642,0.835,0.111,0.0624,134.596,169147,4,classical
"Andante Festivo, JS 34b, (revised version for strings and timpani)",Jean Sibelius,35CTcDae67kOWOZQOOD2cF,0.0908,0.201,7,-17.868,1,0.0438,0.512,0.948,0.17,0.0365,72.012,338333,4,classical
Moment of Silence,Edvard Kravchuk,5bAeFY9aWmcu0PKqDfUNgc,0.402,0.004,6,-33.506,0,0.0413,0.996,0.956,0.0884,0.505,136.089,213066,4,classical
"Piano Concerto No. 3 in D Minor, Op. 30: 1. Allegro ma non tanto - Live",Sergei Rachmaninoff,636vk4x62hzOZ667m9qBmY,0.17,0.054,10,-26.959,1,0.0401,0.985,0.919,0.0946,0.0508,73.884,950280,4,classical
The Weight Of Fear,Peter Cavallo,1QCAEjOCUPePqYLZTQ0UuQ,0.262,0.0237,9,-26.996,0,0.0362,0.982,0.94,0.0633,0.113,73.839,193208,4,classical
"Elgar: Enigma Variations, Op. 36: XV. EDU (Finale)",Edward Elgar,2T1bhzjTfir3gsLRiudU1e,0.146,0.253,7,-18.408,1,0.0398,0.884,0.896,0.0973,0.136,80.359,317240,4,classical
African Suite: V. Akinla: Allegro non troppo,Fela Sowande,6S75SSomSfxCyJhDPoSsqP,0.505,0.0104,0,-38.317,1,0.0451,0.888,0.0081,0.105,0.366,130.482,194173,4,classical
"Suite Bergamasque, L. 75 (Transcribed for Harp): III. Clair de lune",Claude Debussy,0Rcuj5rTiK8DGcnBAJ2dnQ,0.285,0.00356,1,-38.11,1,0.0471,0.971,0.875,0.0628,0.0381,97.956,306653,1,classical
"De Visée / Transcr. Garcia: Pièces de théorbe et de luth, Suite en la mineur: IV. Sarabande",Robert de Visée,5SFdpYdc4uDqkQqW7UzSqB,0.389,0.0187,9,-30.859,0,0.0444,0.995,0.903,0.0864,0.294,135.595,134053,4,classical
Satie / Orch. Ducros: Gymnopédie No. 1,Erik Satie,7hyq9VKysg8g1L5R0y41dt,0.0921,0.0183,7,-31.858,1,0.0513,0.942,0.94,0.195,0.039,166.979,172120,3,classical
Life on Mars?,Mike Garson,63Pm0kIqaIVINrO96TNUzv,0.334,0.0873,10,-24.384,1,0.0407,0.974,0.878,0.109,0.0584,119.51,328307,4,classical
Orawa,Wojciech Kilar,1farisX137YtmtrET57xBR,0.494,0.395,7,-12.205,1,0.0601,0.826,0.377,0.0817,0.0819,180.09,411608,4,classical
Cello Concerto in D minor: 3. Andante - Allegro vivace,Édouard Lalo,6XcLwUt2p6PtieKSeX0s59,0.368,0.129,2,-23.025,1,0.0472,0.942,0.456,0.107,0.259,121.583,404000,4,classical
Iris (arr. piano),Music Lab Collective,4Z1xN1J50aIn1kqDmy0RNG,0.556,0.062,2,-22.154,1,0.0666,0.996,0.966,0.088,0.303,108.929,156081,4,classical
Fanfare for the Common Man,Aaron Copland,294IzNQIRp4soeVaQhows7,0.223,0.165,10,-16.394,1,0.0504,0.984,0.95,0.348,0.0518,73.463,167160,5,classical
Retrograde (Arr. Rimmer / Maydew),James Blake,2Qzs78maIl8RzAbzGCHuOc,0.172,0.0187,2,-17.696,0,0.0425,0.987,0.74,0.118,0.185,76.703,221693,4,classical
The Batman Theme,Danny Elfman,50csT5Qb2qOF7lHdDQ1Sbx,0.201,0.475,11,-10.097,0,0.0417,0.659,0.916,0.0748,0.0398,73.563,158333,3,classical
"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",Frédéric Chopin,5tmpcGNMG3vlSYOxcQ62qF,0.36,0.00556,6,-32.573,0,0.0465,0.989,0.904,0.0689,0.175,66.13,254800,4,classical
One Family,Mark Mancina,3HGA8mdmacm3tW6qgyCE26,0.197,0.0476,10,-24.103,0,0.033,0.896,0.96,0.116,0.0379,79.69,228093,4,classical
"Moments musicaux, Op. 16: No. 5 in D-Flat Major. Adagio sostenuto",Sergei Rachmaninoff,39BmKp8vRdEd1Do4BXhHsd,0.317,0.00558,1,-31.939,1,0.0427,0.994,0.938,0.136,0.0463,168.635,223787,3,classical
Because This Must Be,Nils Frahm,46sowCER8WKOuYQD0tuvWr,0.221,0.0777,0,-24.752,0,0.0417,0.995,0.875,0.138,0.0706,132.738,165558,3,classical
King Roger: A/Roxana! jej spiew! (King Roger/Roxana/Edrisi/Chorus),Karol Szymanowski,5MoApPX2vNibcMz1LFZIhd,0.265,0.0593,10,-23.9,0,0.0446,0.945,0.000862,0.118,0.0346,129.388,258267,3,classical
Blinding Lights,Vitamin String Quartet,5x17OfFfF4UNy5XkRBZjWB,0.507,0.238,0,-13.381,0,0.031,0.734,0.000852,0.0846,0.683,171.01,201787,4,classical
Memento Mori,Jøsefine,3hZJql1Z6TQXZaiT09NCPL,0.245,0.0076,6,-31.242,1,0.0298,0.993,0.832,0.102,0.23,89.008,132250,3,classical
"Sonata in G Major, K. 14",Domenico Scarlatti,4DKqMOwIT6intD0n92lMhG,0.363,0.219,7,-21.54,1,0.0504,0.995,0.895,0.17,0.936,91.221,172667,3,classical
Amble,Charlie J Perry,2fjuj3kg9UrLIlhkcDag05,0.355,0.00556,3,-30.178,1,0.0417,0.993,0.925,0.0963,0.311,70.929,146408,4,classical
Quavers,Howard Skempton,3kJhsi6YxbOXE3WRAPVqsN,0.488,0.0041,9,-41.209,1,0.0892,0.996,0.937,0.0629,0.678,65.235,169933,3,classical
Purcell : Funeral Sentences for the death of Queen Mary II Z27 : I March,Henry Purcell,2RRVXJFJ6zl7eePo8k815C,0.194,0.017,0,-24.598,0,0.0335,0.981,0.914,0.105,0.068,81.701,137467,4,classical
"Pavane, Op. 50",Gabriel Fauré,2kzJk1fFlxwavj3TcCHcqk,0.124,0.0327,6,-27.207,0,0.0419,0.958,0.921,0.14,0.0491,68.543,385867,4,classical
"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",Ludwig van Beethoven,6Z7RKpOG1T7XjcX6R8feo7,0.269,0.00888,8,-30.658,1,0.0452,0.995,0.919,0.102,0.0945,66.892,333933,3,classical
"Symphony No.9 In C Major, D. 944 - ""The Great"": 4. Allegro vivace",Franz Schubert,26tANqldIcKzynlqb4HLyd,0.273,0.169,0,-18.181,1,0.0337,0.927,0.768,0.107,0.13,96.624,965120,4,classical
"Idomeneo: Atto II, sc.2. No.11 Aria Ilia ""Se il padre perdei""",Wolfgang Amadeus Mozart,2Z088O7SZC87DBKZvChCFi,0.27,0.0614,3,-23.329,1,0.0449,0.98,0.00434,0.148,0.0861,98.592,293067,4,classical
Dream,John Cage,5MdtLIkmZ8GGLLIdNGgp2x,0.266,0.00154,0,-44.135,0,0.0498,0.993,0.862,0.071,0.0922,67.052,508707,5,classical
"Cello Sonata No. 2 in F Major, Op. 99: II. Adagio affettuoso",Johannes Brahms,3hefnflOBYE10kN1bDhhHv,0.183,0.0182,6,-27.469,1,0.037,0.986,0.843,0.109,0.0519,93.105,410493,4,classical
"Préludes / Book 1, L. 117 - Arr. Dan Golding: Minstrels",Claude Debussy,5PjcWKOgKS9eclq2J0uJV5,0.464,0.0954,4,-19.081,0,0.0533,0.984,0.961,0.102,0.215,130.966,147513,4,classical
"3 Romances, Op. 11: 1. Andante",Clara Schumann,6VLzm03YUeXVl3GdGyib6J,0.313,0.0324,3,-29.155,0,0.0451,0.992,0.919,0.1,0.0522,127.356,182720,5,classical
"12 Études, Op. 10: No. 12 in C Minor ""Revolutionary""",Frédéric Chopin,4AaM4Dd8eaVIVpUFtw9pjy,0.301,0.161,0,-20.006,0,0.0319,0.977,0.831,0.0977,0.169,139.923,152133,4,classical
Atlas - Part 3: Invisible Light: Earth Seen From Above,Meredith Monk,4MOBkF37Ky1TGZyqjIi6ho,0.0859,0.019,8,-24.368,1,0.0412,0.988,0.0473,0.101,0.0334,60.956,454933,4,classical
Pavane pour une infante défunte,Maurice Ravel,7MjEk3ha3TdVVfeYryOIAq,0.275,0.0036,4,-32.675,0,0.0592,0.994,0.936,0.0646,0.154,62.969,342680,4,classical
Beethoven Pleads The Fifth,Ezinma,7tTgUvht1Vdj5xMB0TKvnn,0.322,0.592,8,-8.752,1,0.0371,0.0114,0.72,0.322,0.144,172.12,198391,4,classical
Sixteen Sunrises,John Pickard,6snNZtaeDNCCA2HnnD5P1N,0.154,0.153,0,-23.141,1,0.0404,0.904,0.704,0.312,0.0366,96.57,893627,4,classical
"Adagio for Strings, Op. 11",Samuel Barber,5k6y0uRLlG5uhyOmHvdIEB,0.0676,0.00697,10,-33.118,0,0.0559,0.874,0.812,0.0651,0.0317,76.94,466973,3,classical
"Piano Quartet in A Major, Op.30: Très calme",Ernest Chausson,6ymNgbCndFF5rq09CLDpEk,0.149,0.0759,1,-22.096,1,0.0389,0.967,0.632,0.0912,0.0359,97.379,607507,3,classical
Aningaaq,Steven Price,62fphTOlJa3DcOr3cXkeE3,0.0619,0.0466,5,-31.148,1,0.0461,0.613,0.979,0.485,0.036,59.318,308720,4,classical
"El sombrero de tres picos, Pt. 1: El sombrero de tres picos, Pt. 1: III. Danza de la molinera",Manuel de Falla,5lXVUcoaKzOMzmNo11jcSe,0.297,0.0966,2,-21.905,1,0.0411,0.932,0.882,0.165,0.223,121.633,214625,3,classical
momentary - choir version,Ólafur Arnalds,3Wa0N4CYjsUEzzfrrPCy5U,0.186,0.0671,6,-23.558,0,0.0426,0.983,0.955,0.0621,0.0381,67.228,171787,4,classical
You'll Never Walk Alone,Andrea Bocelli,4MLI0BX2BEUXMqyUKkJlW1,0.203,0.314,2,-9.665,1,0.0327,0.887,0.00234,0.0902,0.124,75.548,201013,3,classical
"Dolly, Op.56: 1. Berceuse",Gabriel Fauré,3NbAsIxDL0fVgNuCLD152P,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,classical
"Glass: Truman Sleeps (""The Truman Show"")",Valentina Lisitsa,6LmLH4PpmQLhXSefqIPNHA,0.266,0.00361,8,-29.735,1,0.052,0.995,0.925,0.0723,0.0631,94.861,160453,4,classical
"Tristan und Isolde, WWV 90 / Act 3: Prelude - Live",Richard Wagner,6w1R2g4HFGoEYmBdPekhHq,0.141,0.0068,5,-37.31,0,0.0464,0.864,0.509,0.104,0.0326,77.07,483133,4,classical
"Love Theme From ""Cinema Paradiso"" (Arr. Nikoloz Rachveli for Violin, Cello and Orchestra) - ROME",Ennio Morricone,2aaziYHebMJ35UZ0TlKE8w,0.202,0.248,10,-17.165,1,0.0474,0.904,0.468,0.129,0.0469,129.282,261852,3,classical
Coronation,Harry Gregson-Williams,7oDlRESwK8YRUFGAwvUbmA,0.107,0.112,11,-19.947,1,0.0361,0.901,0.964,0.0664,0.03,90.227,182387,3,classical
The River Cam,Eric Whitacre,6NGmbnLKgpA22565frF1Y6,0.103,0.0529,6,-23.766,1,0.0447,0.976,0.852,0.239,0.0383,85.122,714453,4,classical
"Satie: 3 Gymnopédies: No. 1, Lent et douloureux",Erik Satie,0p5LuGFMra7BhjDeKTQ6S1,0.589,0.00643,4,-32.69,0,0.158,0.995,0.942,0.0866,0.47,133.427,230147,4,classical
"Piano Sonata No. 12 in F Major, K. 332: II. Adagio",Wolfgang Amadeus Mozart,2y2JgBXBIo5RGoWJFHyCzr,0.344,0.0116,10,-31.318,1,0.0428,0.995,0.923,0.0977,0.28,77.997,258467,4,classical
Fate,Christian Löffler,1gQ7vmvcPRKUa4ehaQ9hMH,0.503,0.317,4,-17.979,0,0.0492,0.865,0.939,0.0935,0.0399,117.988,248136,4,classical
Discombobulate,Hans Zimmer,0Wj7EzpRCrfbHbHj0koVdl,0.747,0.577,7,-10.304,1,0.0661,0.22,0.877,0.0586,0.52,142.038,144933,4,classical
Aurolucent Circles: I. Floating in Dark Space,Margaret Brouwer,6NDhMYIjhhIxd6x8yq0i6k,0.217,0.0225,1,-29.322,1,0.0454,0.961,0.573,0.0913,0.033,128.329,522920,3,classical
Polorum Regina,Anonymous,1myaM8dckkLOKn3rj3xx9Q,0.227,0.0862,4,-15.666,1,0.0413,0.81,0.715,0.102,0.0351,143.081,354142,3,classical
Fairy Tale/Going Home,Randy Newman,6EisZy9HeWEkhteJiegVPX,0.199,0.0907,5,-20.677,1,0.0358,0.915,0.278,0.161,0.061,107.336,257045,3,classical
An American in Paris,George Gershwin,7tMaOTu32tb7G2Ieb9ULY8,0.183,0.232,5,-18.721,1,0.0454,0.93,0.862,0.227,0.114,84.263,1102667,4,classical
I Lie,Lorelei Ensemble,2eVLEgQy1yNZ3XBX5jGvZ7,0.108,0.00997,2,-32.988,1,0.0555,0.99,0.000242,0.119,0.0312,75.061,324840,4,classical
"La Traviata / Act 1: ""Libiamo ne'lieti calici""",Giuseppe Verdi,3jQa7pofP3CHRTt4Xnoyt6,0.424,0.214,10,-17.688,1,0.0763,0.962,2.9e-05,0.681,0.282,113.211,175507,4,classical
"Two Nordic Melodies, Op.63: 2. Cowkeeper's tune and country dance",Edvard Grieg,4murBlWSko9HsCdFT0g3C4,0.282,0.049,7,-24.094,1,0.042,0.891,0.639,0.288,0.0526,94.76,312267,4,classical
"An der schönen blauen Donau, Op.314",Johann Strauss II,6Mxoe8P6u3vpCCHgYgKmH6,0.25,0.0784,2,-18.058,1,0.0369,0.986,0.826,0.0949,0.0856,147.926,705667,3,classical
Af hreinu hjarta,Atli Heimir Sveinsson,41qDemklstP0xDFctUoR9q,0.394,0.0336,4,-23.732,0,0.0415,0.986,0.919,0.0723,0.0398,66.636,158053,3,classical
"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",Camille Saint-Saëns,0jOnZhF75V68VsBObWx2XO,0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,174267,3,classical
Arkham City Main Theme,Nick Arundel,1m73S45l5u5Al1jQCNBVsf,0.219,0.535,1,-13.862,1,0.0516,0.449,0.667,0.0863,0.0788,94.965,167560,4,classical
Main Title,John Carpenter,06lV8j761EK8DtGi0m6bmJ,0.584,0.36,9,-12.413,1,0.0478,0.582,0.257,0.105,0.106,157.812,233973,4,classical
"Dido and Æneas: ""Ouverture""",Henry Purcell,7r1FbJGYzoUyIAUggSXrX4,0.537,0.453,11,-16.98,0,0.037,0.832,0.342,0.0694,0.599,91.276,116240,3,classical
U Lig En U Waarheid,University Of Pretoria Camerata,6WAtbgGbduHvzeoe5FkUIp,0.207,0.0637,11,-24.321,1,0.0377,0.981,0.0118,0.118,0.0392,114.754,275707,4,classical
Spiegel Im Spiegel,Arvo Pärt,4MTIvYWGbybIM6NtgypNTQ,0.111,0.133,5,-20.516,1,0.0353,0.975,0.954,0.0731,0.035,84.751,536673,3,classical
"Ravel: String Quartet, M. 35: II. Assez vif - Très rythmé",Maurice Ravel,5erj8jK6bq8MWFnDVv2HtI,0.286,0.0439,5,-24.745,1,0.042,0.925,0.551,0.147,0.0932,152.867,389213,3,classical
The Rite of Spring: Part One: Adoration of the Earth: Introduction,Igor Stravinsky,1MiWGSGDC5mGoP3MNclZ7s,0.101,0.0241,11,-30.172,0,0.0485,0.947,0.847,0.0693,0.0329,87.14,208587,3,classical
"Ständchen, D. 889",Franz Schubert,1Hp0w6xJWyXGx9dNn6E568,0.151,0.019,2,-26.726,1,0.0371,0.983,0.94,0.0882,0.0866,75.676,228893,3,classical
Nocturne,Alexander Borodin,4Ihs5QBKqaVzRlfot22aKt,0.134,0.104,9,-26.546,1,0.0613,0.986,0.927,0.331,0.0989,81.295,245000,1,classical
"Suite bergamasque, L. 75: IV. Passepied",Claude Debussy,0IYKo58vxk8KOPDHsp7Vcb,0.273,0.0419,6,-31.165,0,0.0364,0.992,0.888,0.119,0.171,93.747,223347,4,classical
Stand by Me (Arr. Z. Reaves for String Quartet),Ben E. King,4RlXEaBtwr5yLWKoR5XbAF,0.437,0.121,9,-18.876,1,0.0379,0.872,0.612,0.109,0.607,128.96,174819,4,classical
Le onde,Ludovico Einaudi,6sEz1Cd0HVXRXuvIw9zAmK,0.233,0.127,2,-28.498,1,0.0579,0.982,0.846,0.0932,0.0453,119.504,323933,3,classical
Abide With Me,Thelonious Monk Septet,0569577j9mWKG16JEWYKNU,0.376,0.00226,3,-21.337,1,0.0558,0.939,0.77,0.0912,0.543,77.867,52667,3,classical
"Nocturne No.1 In B Flat Minor, Op.9 No.1",Frédéric Chopin,2d6ml9Qkx8r4EjuUyrdpRV,0.261,0.0149,1,-27.528,1,0.0419,0.992,0.897,0.102,0.0382,75.296,286987,4,classical
"Bach, JS: Wachet auf, ruft uns die Stimme, BWV 140: I. Wachet auf, ruft uns die Stimme (Arr. for Guitar)",Johann Sebastian Bach,2U28cm6cXSZvycEPcdAOzf,0.414,0.044,2,-28.031,1,0.0471,0.995,0.938,0.111,0.506,129.12,287240,4,classical
"Eugene Onegin, Op.24, TH.5 / Act 1: Letter scene. ""Puskai pogilabnu ya, no pryezhde""",Pyotr Ilyich Tchaikovsky,3y1RbjgLqkkJG4ufFnQKG1,0.233,0.064,1,-22.343,1,0.0561,0.973,9.41e-05,0.6,0.0394,80.58,797000,4,classical
Blade Runner Blues,Vangelis,575blCgesVtCu0HEYaIcas,0.182,0.0784,2,-26.043,1,0.0389,0.478,0.00263,0.137,0.0817,106.712,534400,4,classical
Roses in a Box,Elena Kats-Chernin,20BUmbjIRXr7MnGjNaC2R2,0.19,0.02,11,-33.983,0,0.0489,0.994,0.897,0.118,0.114,214.261,221401,4,classical
Concerto For Guitar And Orchestra No. 2 In A Major Op. 36 / Rondò (Allegretto),Edoardo Catemario,7fh3lslLrFKEzticwKPIMY,0.38,0.128,1,-24.536,0,0.037,0.964,0.848,0.114,0.252,77.814,574440,4,classical
"Peer Gynt, Op. 23: Act II, 7, In the Hall of the Mountain King",Edvard Grieg,3VQ7hwiEfaHDl3AySgyaiR,0.436,0.151,11,-20.745,0,0.0603,0.955,0.793,0.11,0.359,103.777,153267,4,classical
"A Whole New World - From ""Aladdin""",Royal Philharmonic Orchestra,7pJ4qUAXYKIObqrHpN09Ds,0.353,0.321,0,-12.743,1,0.0313,0.911,0.83,0.0947,0.169,125.197,163240,4,classical
Greek - Act 2: Scene 1b (Love Aria),Mark-Anthony Turnage,2W7o0LVM6OYWbBaPriviTJ,0.216,0.0309,8,-28.32,1,0.0528,0.945,9.18e-05,0.542,0.0567,173.874,241840,3,classical
Main Titles,Vangelis,6baN5nSUIVTsUyugSuAj7U,0.215,0.22,4,-19.356,1,0.0456,0.0016,0.262,0.442,0.033,117.476,222373,4,classical
"3 Studies: No. 2, Meditation on Haydn's Name",George Benjamin,3yCNrA6XG2dF4WyumZyAmF,0.434,0.000953,7,-29.144,1,0.0807,0.989,0.719,0.062,0.104,64.01,270560,4,classical
"Musica ricercata: No. 7, Cantabile, molto legato",György Ligeti,3mWP6hxaJJUwrq3XPrL5Io,0.278,0.00897,10,-35.603,1,0.0328,0.986,0.781,0.0717,0.598,110.174,244120,3,classical
"Polovtsian Dances From ""Prince Igor""",Alexander Borodin,0PlTjNRzj6MkPfaLHNeZLZ,0.225,0.0972,2,-21.852,1,0.0364,0.936,0.618,0.0913,0.0793,103.212,690307,4,classical
"Saint-Saëns / Transcr. Vidal: Le carnaval des animaux, R. 125: XIII. Le cygne",Camille Saint-Saëns,08h8ICqh9extUqzotddLRQ,0.193,0.0329,7,-28.228,1,0.046,0.972,0.929,0.0978,0.0366,82.165,208040,3,classical
Brook Green Suite: I. Prelude: Allegretto,Gustav Holst,3F4QBgUByaL5QLvQMq6uGd,0.121,0.0909,0,-26.958,1,0.0455,0.961,0.854,0.084,0.102,170.426,117720,4,classical
"Nulla in mundo pax, RV 630: 1. Nulla in mundo pax",Antonio Vivaldi,2Mg5rT4PFZVSe60V34G4Ud,0.29,0.15,3,-14.909,1,0.0446,0.876,0.0028,0.168,0.1,97.598,407320,4,classical
Mission: Impossible Theme,Michael Giacchino,1FL7eUG80aeUeyMO2N4btN,0.299,0.571,5,-8.949,0,0.0395,0.318,0.137,0.0452,0.764,89.642,51800,4,classical
"Cello Sonata No. 3 in A Major, Op. 69: III. Adagio cantabile -",Ludwig van Beethoven,0OQinuac14RO9Dv8twi4qk,0.208,0.0181,4,-30.21,1,0.0369,0.99,0.95,0.123,0.176,69.774,110027,3,classical
"Symphony No. 1 in E Major, Nowak 35: III. Frisch und lebhaft",Hans Rott,3XuA7wBM0KL8FHRH4p7Kn6,0.238,0.18,0,-19.991,1,0.0382,0.882,0.503,0.0812,0.0524,88.781,770853,3,classical
"Invitation to the Dance, Op.65 (Aufforderung zum Tanze) - Orchestrated By H. Berlioz: Moderato - Allegro vivace - Vivace - Moderato",Carl Maria von Weber,1pHdcrWyIi2YI7Ara8u5es,0.308,0.127,2,-18.038,1,0.0396,0.97,0.801,0.127,0.123,121.859,527933,4,classical
"4 Postludes for Piano & String Orchestra: No. 3, Larghetto, con moto poco rubato",Valentin Silvestrov,7EIdLojjYniqWmDTB3yWXP,0.0673,0.00255,7,-39.399,1,0.0532,0.928,0.914,0.0937,0.0317,73.993,170347,5,classical
"Mozart: Violin Concerto No. 5 in A Major, K. 219 ""Turkish"": II. Adagio (Cadenza by Joachim)",Wolfgang Amadeus Mozart,1JkoDQVY4KpRJETEcTeDzT,0.249,0.0439,4,-24.501,1,0.0495,0.958,0.297,0.107,0.0656,117.612,589583,4,classical
As Ballad,Lambert,42KPF7PhUrDkHc3Zdr3Rd5,0.397,0.0496,3,-22.0,1,0.0344,0.981,0.922,0.109,0.174,131.946,293827,4,classical
"Ravel: Miroirs, M. 43: IV. Alborada del gracioso",Maurice Ravel,68Faz6Nc9UnWuOz1oC2DEv,0.413,0.135,2,-23.277,1,0.0436,0.994,0.902,0.0823,0.0715,145.802,372347,3,classical
Funeral Canticle,Academy of Ancient Music,5mQ1l8rmzCC1f6zzJfTkP3,0.107,0.0211,5,-38.746,0,0.0353,0.987,0.985,0.0926,0.0466,81.055,313253,4,classical
"Vivaldi - Concerto in D Major ""Grosso Mogul"" RV 208: III Allegro",Antonio Vivaldi,6dI9hTX8xcZDfPkZmXDC3a,0.374,0.163,8,-18.493,1,0.0415,0.869,0.764,0.0837,0.523,166.296,294680,3,classical
Different Trains: III. After the War,Steve Reich,0nt77k5P1k7OKcVcSU70UJ,0.27,0.134,1,-21.097,1,0.0502,0.985,0.687,0.0906,0.347,88.169,635040,4,classical
Opening,Philip Glass,28E3P6KOKHPeFkQ5yKAKKQ,0.146,0.0268,0,-30.975,0,0.039,0.996,0.875,0.0826,0.0696,76.264,353147,3,classical
3 Visions: No. 2. Summerland,William Grant Still,6DjJASpNIqqEABN4geePv0,0.485,0.038,7,-23.126,1,0.0548,0.994,0.887,0.0933,0.134,80.737,261533,3,classical
Piano Concerto No. 2 Op. 102 in F Major: II. Andante,Dmitri Shostakovich,46TzngK2DGxxn3yO3gjTGe,0.186,0.00228,0,-38.863,0,0.0424,0.983,0.945,0.0718,0.0392,78.426,462533,4,classical
"Violin Concerto, Op. 33, FS 61: IIa. Poco adagio -",Carl Nielsen,5gtHDtJYZUUqgNlTSCZyLM,0.143,0.0225,9,-30.65,1,0.0457,0.947,0.201,0.239,0.033,142.093,379160,3,classical
"Two Aquarelles: Lento, ma non troppo",Frederick Delius,4RayXmEhxLcf4Mgp9YDeky,0.0918,0.108,2,-22.925,0,0.0444,0.975,0.762,0.296,0.0327,86.707,168360,4,classical
"Cantabile, MS 109/Op. 17 (Arr. for Cello and Guitar)",Niccolò Paganini,2yuSbTufkytUj19Lc1nBIR,0.251,0.257,2,-11.122,1,0.0403,0.99,0.794,0.107,0.227,124.301,205827,4,classical
"Song without Words, Op.109 - 1995 Remastered Version",Felix Mendelssohn,68cCr3GjFV3csDHhMmveKq,0.184,0.039,2,-24.906,1,0.0434,0.989,0.908,0.131,0.0396,92.631,330120,4,classical
The Lament for Beowulf,Howard Hanson,22HYjeZNrpSmaGNeo4Vfrw,0.138,0.0382,2,-25.909,0,0.0407,0.97,0.879,0.106,0.0348,142.369,1147280,3,classical
"Cello Concerto in B Minor, Op. 104, B. 191: 3. Finale (Allegro moderato)",Antonín Dvořák,75ThzuKTVBAW4PH0FUh1ZV,0.276,0.221,11,-15.865,0,0.04,0.953,0.883,0.087,0.112,115.125,742787,4,classical
The Burnt Orange Heresy Theme,Craig Armstrong,1vVSog3H2Cxme5LfhFVmuy,0.214,0.0595,0,-21.356,0,0.0351,0.991,0.87,0.116,0.0381,80.502,168813,4,classical
The Shadow of Sirius: I. The Nomad Flute,Joel Puckett,4CPtJ4jJLwHXtVeoYAUvuz,0.177,0.0292,8,-33.169,1,0.0633,0.905,0.143,0.146,0.0369,66.367,341467,4,classical
